freq,psd_x,psd_y,psd_z,psd_xyz
121.6,2.510e+04,1.387e+03,6.507e+03,3.300e+04
123.0,2.811e+04,9.720e+02,3.177e+03,3.226e+04
124.5,3.682e+04,6.507e+02,2.657e+03,4.012e+04
126.0,5.058e+04,6.070e+02,5.139e+03,5.632e+04
127.4,6.448e+04,9.369e+02,9.661e+03,7.508e+04
128.9,7.444e+04,1.196e+03,1.171e+04,8.735e+04
130.4,8.453e+04,1.117e+03,1.242e+04,9.807e+04
131.8,9.321e+04,9.345e+02,1.422e+04,1.084e+05
133.3,8.570e+04,6.832e+02,1.332e+04,9.970e+04
134.8,3.175e+04,2.363e+02,4.898e+03,3.688e+04
136.2,6.085e+03,7.949e+01,1.032e+03,7.196e+03
137.7,5.015e+03,9.489e+01,1.010e+03,6.119e+03
139.1,4.451e+03,1.053e+02,9.695e+02,5.526e+03
140.6,4.235e+03,1.015e+02,1.028e+03,5.365e+03
142.1,4.329e+03,1.028e+02,1.280e+03,5.711e+03
143.5,4.864e+03,1.133e+02,1.567e+03,6.545e+03
145.0,5.668e+03,1.112e+02,1.892e+03,7.671e+03
146.5,6.631e+03,1.013e+02,2.253e+03,8.985e+03
147.9,7.578e+03,1.057e+02,2.612e+03,1.030e+04
149.4,8.463e+03,1.085e+02,2.894e+03,1.146e+04
150.9,9.865e+03,1.165e+02,3.037e+03,1.302e+04
152.3,1.191e+04,1.259e+02,3.087e+03,1.512e+04
153.8,1.483e+04,1.347e+02,3.053e+03,1.802e+04
155.3,1.883e+04,1.478e+02,2.910e+03,2.188e+04
156.7,2.235e+04,1.503e+02,2.619e+03,2.512e+04
158.2,2.596e+04,1.551e+02,2.367e+03,2.848e+04
159.7,2.966e+04,1.637e+02,2.153e+03,3.197e+04
161.1,3.363e+04,1.800e+02,1.891e+03,3.570e+04
162.6,3.802e+04,1.971e+02,1.601e+03,3.982e+04
164.0,4.141e+04,2.075e+02,1.268e+03,4.288e+04
165.5,4.043e+04,1.926e+02,8.508e+02,4.147e+04
167.0,3.672e+04,1.748e+02,5.752e+02,3.747e+04
168.4,3.387e+04,1.674e+02,5.776e+02,3.462e+04
169.9,3.150e+04,1.589e+02,6.573e+02,3.231e+04
171.4,3.058e+04,1.445e+02,7.250e+02,3.145e+04
172.8,3.104e+04,1.367e+02,7.650e+02,3.194e+04
174.3,3.036e+04,1.149e+02,8.123e+02,3.128e+04
175.8,2.822e+04,9.898e+01,8.549e+02,2.917e+04
177.2,2.568e+04,1.084e+02,8.594e+02,2.665e+04
178.7,2.241e+04,1.021e+02,9.212e+02,2.344e+04
180.2,1.720e+04,1.060e+02,9.420e+02,1.824e+04
181.6,1.246e+04,1.115e+02,8.424e+02,1.342e+04
183.1,8.902e+03,9.941e+01,6.909e+02,9.692e+03
184.6,6.539e+03,9.645e+01,5.866e+02,7.222e+03
186.0,4.709e+03,9.413e+01,5.168e+02,5.320e+03
187.5,3.179e+03,8.999e+01,4.751e+02,3.744e+03
188.9,2.259e+03,8.690e+01,4.660e+02,2.811e+03
190.4,1.816e+03,8.992e+01,4.774e+02,2.384e+03
191.9,1.409e+03,9.539e+01,4.643e+02,1.968e+03
193.3,1.273e+03,1.028e+02,4.496e+02,1.826e+03
194.8,1.066e+03,1.081e+02,5.576e+02,1.732e+03
196.3,9.319e+02,1.114e+02,7.539e+02,1.797e+03
197.7,8.367e+02,1.198e+02,9.241e+02,1.881e+03
199.2,7.807e+02,1.182e+02,1.130e+03,2.029e+03
