freq,psd_x,psd_y,psd_z,psd_xyz
69.0,5.601e+02,1.797e+03,3.820e+04,4.056e+04
70.5,8.366e+02,1.384e+03,2.919e+04,3.141e+04
72.0,2.047e+03,1.188e+03,2.181e+04,2.504e+04
73.5,4.579e+03,1.286e+03,1.725e+04,2.312e+04
75.0,7.441e+03,2.023e+03,1.743e+04,2.689e+04
76.5,9.022e+03,2.854e+03,1.910e+04,3.098e+04
78.0,7.755e+03,4.395e+03,2.079e+04,3.294e+04
79.5,3.638e+03,9.047e+03,3.133e+04,4.402e+04
81.0,1.380e+03,1.657e+04,3.976e+04,5.771e+04
82.5,6.829e+02,2.134e+04,4.001e+04,6.204e+04
84.0,4.478e+02,2.263e+04,3.840e+04,6.149e+04
85.5,6.703e+02,2.279e+04,4.367e+04,6.713e+04
87.0,9.539e+02,1.893e+04,4.874e+04,6.862e+04
88.5,1.504e+03,1.320e+04,4.613e+04,6.084e+04
90.0,2.326e+03,9.462e+03,3.989e+04,5.168e+04
91.5,2.844e+03,8.075e+03,3.473e+04,4.564e+04
93.0,3.179e+03,7.525e+03,3.508e+04,4.579e+04
94.5,3.037e+03,6.947e+03,3.775e+04,4.774e+04
96.0,2.742e+03,6.117e+03,4.182e+04,5.067e+04
97.5,2.505e+03,5.293e+03,4.899e+04,5.678e+04
99.0,2.238e+03,4.661e+03,5.754e+04,6.443e+04
100.5,1.882e+03,4.331e+03,6.376e+04,6.997e+04
102.0,1.428e+03,4.140e+03,6.708e+04,7.265e+04
103.5,1.060e+03,4.273e+03,6.838e+04,7.371e+04
105.0,9.464e+02,5.703e+03,7.202e+04,7.867e+04
106.5,7.554e+02,7.556e+03,7.872e+04,8.703e+04
108.0,5.222e+02,8.512e+03,7.966e+04,8.870e+04
109.5,3.443e+02,8.837e+03,7.651e+04,8.569e+04
111.0,2.378e+02,9.371e+03,7.670e+04,8.631e+04
112.5,2.870e+02,9.600e+03,7.778e+04,8.767e+04
114.0,8.437e+02,9.342e+03,7.790e+04,8.808e+04
115.5,2.007e+03,8.530e+03,7.188e+04,8.241e+04
117.0,3.412e+03,6.905e+03,5.543e+04,6.575e+04
118.5,4.751e+03,5.257e+03,4.115e+04,5.116e+04
120.0,5.918e+03,4.277e+03,3.979e+04,4.999e+04
121.5,6.303e+03,4.104e+03,5.062e+04,6.103e+04
123.0,5.996e+03,4.312e+03,6.561e+04,7.592e+04
124.5,5.357e+03,4.475e+03,7.722e+04,8.705e+04
126.0,4.471e+03,4.487e+03,8.279e+04,9.175e+04
127.5,3.647e+03,4.685e+03,8.567e+04,9.400e+04
129.0,2.945e+03,4.889e+03,8.597e+04,9.380e+04
130.5,2.591e+03,5.047e+03,8.497e+04,9.261e+04
132.0,2.523e+03,4.632e+03,7.659e+04,8.375e+04
133.5,1.249e+03,1.925e+03,3.274e+04,3.592e+04
135.0,3.959e+02,3.534e+02,6.693e+03,7.443e+03
136.5,3.670e+02,2.742e+02,5.332e+03,5.973e+03
138.0,3.828e+02,2.511e+02,5.011e+03,5.644e+03
139.5,4.684e+02,2.248e+02,4.646e+03,5.340e+03
141.0,5.656e+02,2.074e+02,4.421e+03,5.194e+03
142.5,5.495e+02,2.036e+02,4.265e+03,5.018e+03
144.0,5.680e+02,1.934e+02,4.219e+03,4.980e+03
145.5,6.145e+02,1.725e+02,4.146e+03,4.933e+03
147.0,6.110e+02,1.585e+02,4.138e+03,4.907e+03
148.5,5.092e+02,1.466e+02,3.920e+03,4.576e+03
150.0,5.474e+02,1.397e+02,3.761e+03,4.448e+03
151.5,8.926e+02,1.374e+02,3.696e+03,4.726e+03
153.0,1.548e+03,1.264e+02,3.515e+03,5.189e+03
154.5,2.047e+03,1.180e+02,3.220e+03,5.385e+03
156.0,2.595e+03,1.202e+02,3.151e+03,5.866e+03
157.5,2.405e+03,1.103e+02,2.894e+03,5.409e+03
159.0,1.071e+03,7.550e+01,2.466e+03,3.612e+03
160.5,7.887e+02,6.882e+01,2.447e+03,3.305e+03
162.0,1.035e+03,7.594e+01,2.784e+03,3.895e+03
163.5,1.568e+03,8.597e+01,3.258e+03,4.912e+03
165.0,1.779e+03,9.762e+01,3.431e+03,5.307e+03
166.5,1.583e+03,9.956e+01,3.486e+03,5.168e+03
168.0,1.697e+03,9.341e+01,3.706e+03,5.496e+03
169.5,1.763e+03,9.767e+01,3.750e+03,5.610e+03
171.0,1.531e+03,1.017e+02,3.505e+03,5.138e+03
172.5,1.973e+03,1.031e+02,3.295e+03,5.371e+03
174.0,1.940e+03,1.005e+02,3.166e+03,5.206e+03
175.5,1.600e+03,1.028e+02,3.084e+03,4.787e+03
177.0,1.266e+03,1.104e+02,3.082e+03,4.458e+03
178.5,7.867e+02,1.114e+02,3.109e+03,4.007e+03
180.0,7.564e+02,1.140e+02,3.239e+03,4.109e+03
181.5,6.458e+02,1.139e+02,3.572e+03,4.332e+03
183.0,5.265e+02,1.128e+02,3.968e+03,4.607e+03
184.5,4.629e+02,1.044e+02,4.173e+03,4.740e+03
186.0,4.186e+02,9.421e+01,4.322e+03,4.835e+03
187.5,3.789e+02,8.190e+01,4.333e+03,4.794e+03
189.0,3.568e+02,8.546e+01,4.605e+03,5.047e+03
190.5,3.414e+02,9.864e+01,5.214e+03,5.654e+03
192.0,3.467e+02,9.960e+01,5.305e+03,5.752e+03
193.5,3.779e+02,8.497e+01,5.401e+03,5.864e+03
195.0,4.109e+02,7.920e+01,5.399e+03,5.889e+03
196.5,3.970e+02,7.055e+01,5.540e+03,6.008e+03
198.0,3.766e+02,6.346e+01,6.397e+03,6.837e+03
199.5,3.863e+02,5.721e+01,6.810e+03,7.254e+03
