freq,psd_x,psd_y,psd_z,psd_xyz
55.7,1.999e+06,6.502e+02,1.515e+04,2.015e+06
57.2,2.588e+06,1.487e+03,2.134e+04,2.611e+06
58.7,3.357e+06,2.591e+03,2.150e+04,3.381e+06
60.2,4.420e+06,4.046e+03,2.383e+04,4.448e+06
61.7,6.564e+06,6.315e+03,3.736e+04,6.608e+06
63.2,9.720e+06,9.370e+03,5.245e+04,9.782e+06
64.7,1.092e+07,1.019e+04,4.204e+04,1.097e+07
66.2,8.965e+06,9.710e+03,1.951e+04,8.994e+06
67.7,6.365e+06,7.814e+03,1.194e+04,6.384e+06
69.2,4.343e+06,3.363e+03,3.017e+04,4.377e+06
70.7,2.943e+06,3.419e+03,6.111e+04,3.008e+06
72.2,2.168e+06,7.325e+03,8.050e+04,2.256e+06
73.7,1.791e+06,1.509e+04,8.691e+04,1.893e+06
75.2,1.409e+06,1.822e+04,6.808e+04,1.496e+06
76.7,1.018e+06,1.292e+04,3.367e+04,1.064e+06
78.2,7.971e+05,8.153e+03,1.334e+04,8.186e+05
79.7,7.953e+05,8.257e+03,9.341e+03,8.129e+05
81.2,9.017e+05,1.100e+04,9.614e+03,9.223e+05
82.7,1.078e+06,2.060e+04,8.666e+03,1.107e+06
84.2,1.318e+06,2.857e+04,7.538e+03,1.354e+06
85.7,1.534e+06,2.387e+04,8.838e+03,1.566e+06
87.2,1.886e+06,1.445e+04,1.075e+04,1.911e+06
88.7,2.217e+06,5.917e+03,2.105e+04,2.244e+06
90.3,2.584e+06,9.442e+03,2.698e+04,2.621e+06
91.8,2.923e+06,2.777e+04,2.805e+04,2.979e+06
93.3,3.269e+06,6.071e+04,2.908e+04,3.359e+06
94.8,3.104e+06,8.231e+04,2.361e+04,3.210e+06
96.3,2.641e+06,8.750e+04,1.416e+04,2.743e+06
97.8,2.321e+06,1.019e+05,8.167e+03,2.431e+06
99.3,2.587e+06,1.219e+05,7.271e+03,2.716e+06
100.8,2.650e+06,1.171e+05,5.792e+03,2.773e+06
102.3,2.360e+06,1.092e+05,4.843e+03,2.474e+06
103.8,2.082e+06,9.776e+04,4.453e+03,2.184e+06
105.3,1.915e+06,8.588e+04,4.008e+03,2.005e+06
106.8,1.721e+06,7.622e+04,3.700e+03,1.801e+06
108.3,1.514e+06,7.173e+04,3.949e+03,1.589e+06
109.8,1.360e+06,6.543e+04,4.241e+03,1.430e+06
111.3,1.225e+06,5.342e+04,4.063e+03,1.282e+06
112.8,1.091e+06,4.285e+04,3.860e+03,1.138e+06
114.3,9.900e+05,3.615e+04,3.809e+03,1.030e+06
115.8,9.292e+05,2.914e+04,3.319e+03,9.617e+05
117.3,9.029e+05,1.875e+04,2.581e+03,9.242e+05
118.8,8.503e+05,1.120e+04,1.913e+03,8.635e+05
120.3,7.827e+05,1.205e+04,1.761e+03,7.965e+05
121.8,7.266e+05,2.253e+04,2.669e+03,7.518e+05
123.3,6.647e+05,3.216e+04,4.256e+03,7.011e+05
124.9,5.917e+05,3.694e+04,5.363e+03,6.340e+05
126.4,5.172e+05,5.615e+04,6.742e+03,5.801e+05
127.9,4.629e+05,8.453e+04,8.766e+03,5.562e+05
129.4,4.156e+05,1.020e+05,1.002e+04,5.277e+05
130.9,3.682e+05,1.093e+05,1.029e+04,4.878e+05
132.4,2.890e+05,9.710e+04,9.062e+03,3.951e+05
133.9,8.160e+04,5.291e+04,6.545e+03,1.411e+05
135.4,7.497e+03,3.487e+04,5.054e+03,4.742e+04
136.9,4.989e+03,2.902e+04,4.118e+03,3.813e+04
138.4,4.408e+03,2.231e+04,3.192e+03,2.991e+04
139.9,4.119e+03,1.279e+04,1.920e+03,1.883e+04
141.4,3.825e+03,1.078e+04,1.349e+03,1.596e+04
142.9,3.434e+03,6.197e+03,9.011e+02,1.053e+04
144.4,3.262e+03,4.331e+03,7.026e+02,8.296e+03
145.9,3.484e+03,2.891e+03,4.988e+02,6.874e+03
147.4,3.583e+03,1.938e+03,2.400e+02,5.761e+03
148.9,3.280e+03,2.709e+03,2.883e+02,6.277e+03
150.4,3.312e+03,2.292e+03,2.804e+02,5.885e+03
151.9,3.729e+03,1.228e+03,1.905e+02,5.148e+03
153.4,3.935e+03,1.248e+03,1.624e+02,5.346e+03
154.9,3.761e+03,1.554e+03,1.746e+02,5.490e+03
156.4,4.113e+03,2.171e+03,2.297e+02,6.513e+03
157.9,5.395e+03,3.107e+03,2.793e+02,8.781e+03
159.4,7.286e+03,4.671e+03,2.256e+02,1.218e+04
161.0,9.442e+03,7.666e+03,1.304e+02,1.724e+04
162.5,1.041e+04,1.082e+04,1.504e+02,2.138e+04
164.0,4.864e+03,4.078e+03,1.319e+02,9.074e+03
165.5,2.825e+03,9.491e+02,1.193e+02,3.893e+03
167.0,3.232e+03,1.973e+03,1.958e+02,5.400e+03
168.5,3.769e+03,3.617e+03,2.705e+02,7.657e+03
170.0,4.457e+03,4.176e+03,2.239e+02,8.857e+03
171.5,5.954e+03,2.812e+03,1.254e+02,8.891e+03
173.0,6.743e+03,2.522e+03,1.222e+02,9.387e+03
174.5,7.148e+03,7.571e+03,4.008e+02,1.512e+04
176.0,7.197e+03,1.413e+04,1.024e+03,2.235e+04
177.5,4.711e+03,1.639e+04,2.074e+03,2.317e+04
179.0,6.124e+03,1.471e+04,2.868e+03,2.371e+04
180.5,1.093e+04,1.645e+04,3.709e+03,3.109e+04
182.0,1.793e+04,2.184e+04,3.360e+03,4.313e+04
183.5,1.500e+04,4.666e+04,3.960e+03,6.562e+04
185.0,6.266e+03,2.804e+04,3.195e+03,3.750e+04
186.5,3.672e+03,1.468e+04,2.350e+03,2.071e+04
188.0,2.868e+03,1.266e+04,2.019e+03,1.755e+04
189.5,2.042e+03,9.997e+03,1.677e+03,1.372e+04
191.0,1.911e+03,8.198e+03,1.434e+03,1.154e+04
192.5,3.029e+03,6.862e+03,1.221e+03,1.111e+04
194.0,4.560e+03,5.118e+03,8.954e+02,1.057e+04
195.5,8.432e+03,4.276e+03,7.066e+02,1.341e+04
197.1,1.148e+04,5.876e+03,9.580e+02,1.832e+04
198.6,1.188e+04,8.460e+03,1.237e+03,2.158e+04
