freq,psd_x,psd_y,psd_z,psd_xyz
160.0,2.254e+04,1.733e+02,3.070e+02,2.302e+04
161.4,2.691e+04,1.636e+02,2.304e+02,2.730e+04
162.9,2.929e+04,1.636e+02,2.200e+02,2.967e+04
164.4,3.044e+04,1.638e+02,2.659e+02,3.087e+04
165.8,2.953e+04,1.440e+02,3.110e+02,2.998e+04
167.3,2.923e+04,1.264e+02,2.839e+02,2.964e+04
168.8,2.807e+04,1.033e+02,2.522e+02,2.843e+04
170.2,2.497e+04,7.803e+01,2.498e+02,2.530e+04
171.7,2.269e+04,6.126e+01,2.491e+02,2.300e+04
173.2,2.293e+04,6.774e+01,2.521e+02,2.325e+04
174.6,2.265e+04,7.654e+01,2.379e+02,2.297e+04
176.1,1.973e+04,6.875e+01,1.465e+02,1.995e+04
177.6,1.787e+04,7.290e+01,1.841e+02,1.813e+04
179.1,1.577e+04,7.051e+01,2.682e+02,1.611e+04
180.5,1.250e+04,6.892e+01,4.574e+02,1.303e+04
182.0,9.699e+03,6.383e+01,7.123e+02,1.047e+04
183.5,8.177e+03,6.941e+01,8.082e+02,9.055e+03
184.9,5.874e+03,8.642e+01,7.719e+02,6.733e+03
186.4,4.242e+03,9.349e+01,6.107e+02,4.947e+03
187.9,3.116e+03,7.829e+01,5.503e+02,3.745e+03
189.3,2.123e+03,7.887e+01,5.482e+02,2.750e+03
190.8,1.292e+03,7.480e+01,4.646e+02,1.831e+03
192.3,8.226e+02,6.438e+01,4.387e+02,1.326e+03
193.7,5.667e+02,5.212e+01,4.636e+02,1.082e+03
195.2,3.939e+02,4.699e+01,6.693e+02,1.110e+03
196.7,4.218e+02,4.084e+01,1.097e+03,1.560e+03
198.1,5.806e+02,4.067e+01,1.674e+03,2.295e+03
199.6,6.263e+02,3.976e+01,1.936e+03,2.602e+03
