freq,psd_x,psd_y,psd_z,psd_xyz
109.0,4.502e+04,2.493e+05,7.620e+04,3.706e+05
110.5,4.900e+04,2.388e+05,7.072e+04,3.585e+05
111.9,5.152e+04,2.188e+05,6.220e+04,3.325e+05
113.4,5.085e+04,2.044e+05,5.501e+04,3.102e+05
114.9,4.419e+04,1.817e+05,4.587e+04,2.717e+05
116.3,3.690e+04,1.588e+05,3.773e+04,2.335e+05
117.8,3.293e+04,1.385e+05,3.146e+04,2.029e+05
119.3,3.221e+04,1.084e+05,2.320e+04,1.638e+05
120.8,3.241e+04,7.640e+04,1.475e+04,1.236e+05
122.2,3.358e+04,6.237e+04,1.036e+04,1.063e+05
123.7,3.544e+04,6.811e+04,1.036e+04,1.139e+05
125.2,3.544e+04,8.046e+04,1.149e+04,1.274e+05
126.7,3.260e+04,9.742e+04,1.362e+04,1.436e+05
128.1,3.026e+04,1.051e+05,1.451e+04,1.499e+05
129.6,2.876e+04,1.032e+05,1.365e+04,1.457e+05
131.1,2.750e+04,1.013e+05,1.249e+04,1.412e+05
132.5,2.201e+04,8.045e+04,9.242e+03,1.117e+05
134.0,7.713e+03,2.375e+04,2.545e+03,3.401e+04
135.5,3.494e+03,9.469e+03,9.404e+02,1.390e+04
137.0,3.720e+03,1.200e+04,1.294e+03,1.702e+04
138.4,3.780e+03,1.118e+04,1.125e+03,1.608e+04
139.9,4.596e+03,1.119e+04,1.012e+03,1.680e+04
141.4,6.168e+03,1.313e+04,1.233e+03,2.053e+04
142.9,7.510e+03,1.531e+04,1.393e+03,2.421e+04
144.3,6.900e+03,1.600e+04,1.517e+03,2.442e+04
145.8,8.370e+03,1.519e+04,1.278e+03,2.484e+04
147.3,1.016e+04,1.384e+04,1.111e+03,2.511e+04
148.7,5.918e+03,1.032e+04,8.506e+02,1.709e+04
150.2,4.609e+03,8.606e+03,6.742e+02,1.389e+04
151.7,3.994e+03,8.478e+03,6.574e+02,1.313e+04
153.2,3.089e+03,8.511e+03,6.262e+02,1.223e+04
154.6,3.320e+03,9.954e+03,6.677e+02,1.394e+04
156.1,3.901e+03,1.101e+04,6.863e+02,1.559e+04
157.6,4.909e+03,1.164e+04,6.874e+02,1.724e+04
159.1,5.176e+03,1.153e+04,6.690e+02,1.738e+04
160.5,5.545e+03,1.174e+04,6.649e+02,1.795e+04
162.0,6.249e+03,1.241e+04,7.089e+02,1.936e+04
163.5,8.714e+03,1.357e+04,7.626e+02,2.304e+04
164.9,1.031e+04,1.465e+04,8.059e+02,2.577e+04
166.4,1.447e+04,1.538e+04,8.480e+02,3.070e+04
167.9,1.932e+04,1.588e+04,8.776e+02,3.608e+04
169.4,2.208e+04,1.573e+04,9.274e+02,3.875e+04
170.8,2.692e+04,1.565e+04,9.807e+02,4.356e+04
172.3,3.289e+04,1.559e+04,1.006e+03,4.948e+04
173.8,3.384e+04,1.630e+04,1.095e+03,5.124e+04
175.3,3.545e+04,1.715e+04,1.153e+03,5.376e+04
176.7,3.225e+04,1.665e+04,1.175e+03,5.008e+04
178.2,2.946e+04,1.545e+04,1.192e+03,4.610e+04
179.7,2.875e+04,1.537e+04,1.170e+03,4.529e+04
181.1,2.471e+04,1.649e+04,1.213e+03,4.241e+04
182.6,2.438e+04,1.756e+04,1.302e+03,4.324e+04
184.1,2.875e+04,1.791e+04,1.264e+03,4.792e+04
185.6,2.453e+04,1.848e+04,1.132e+03,4.414e+04
187.0,1.940e+04,2.065e+04,1.110e+03,4.116e+04
188.5,1.905e+04,2.282e+04,1.121e+03,4.299e+04
190.0,1.972e+04,1.837e+04,8.669e+02,3.896e+04
191.5,1.769e+04,1.529e+04,6.419e+02,3.363e+04
192.9,1.477e+04,1.575e+04,6.474e+02,3.116e+04
194.4,1.189e+04,1.587e+04,6.574e+02,2.842e+04
195.9,1.045e+04,1.593e+04,6.415e+02,2.703e+04
197.3,8.973e+03,1.529e+04,5.684e+02,2.483e+04
198.8,7.477e+03,1.464e+04,5.234e+02,2.264e+04
