freq,psd_x,psd_y,psd_z,psd_xyz
120.3,6.637e+03,7.027e+03,6.876e+03,2.054e+04
121.8,5.844e+03,6.608e+03,6.417e+03,1.887e+04
123.3,5.305e+03,7.185e+03,8.387e+03,2.088e+04
124.8,6.440e+03,9.469e+03,9.287e+03,2.520e+04
126.4,7.228e+03,8.286e+03,7.983e+03,2.350e+04
127.9,7.340e+03,6.791e+03,5.916e+03,2.005e+04
129.4,7.695e+03,6.917e+03,3.849e+03,1.846e+04
130.9,7.658e+03,7.103e+03,2.688e+03,1.745e+04
132.4,6.285e+03,6.388e+03,2.523e+03,1.520e+04
133.9,1.791e+03,3.311e+03,2.569e+03,7.670e+03
135.4,4.066e+02,2.624e+03,2.801e+03,5.831e+03
136.9,5.266e+02,3.594e+03,2.547e+03,6.667e+03
138.4,7.722e+02,4.574e+03,2.331e+03,7.677e+03
139.9,9.655e+02,5.718e+03,2.599e+03,9.282e+03
141.4,1.135e+03,6.021e+03,3.418e+03,1.057e+04
142.9,1.320e+03,5.988e+03,3.785e+03,1.109e+04
144.4,1.430e+03,5.595e+03,3.341e+03,1.037e+04
145.9,1.905e+03,4.306e+03,4.040e+03,1.025e+04
147.4,2.121e+03,3.712e+03,4.471e+03,1.030e+04
148.9,2.101e+03,3.777e+03,4.283e+03,1.016e+04
150.4,2.017e+03,4.048e+03,4.158e+03,1.022e+04
151.9,2.056e+03,3.872e+03,4.463e+03,1.039e+04
153.4,1.848e+03,4.070e+03,4.528e+03,1.045e+04
154.9,1.764e+03,4.927e+03,5.149e+03,1.184e+04
156.4,2.026e+03,6.249e+03,6.811e+03,1.509e+04
157.9,2.016e+03,7.364e+03,7.742e+03,1.712e+04
159.4,1.623e+03,8.332e+03,7.222e+03,1.718e+04
161.0,1.487e+03,8.735e+03,6.897e+03,1.712e+04
162.5,1.601e+03,8.691e+03,7.556e+03,1.785e+04
164.0,1.794e+03,8.894e+03,8.923e+03,1.961e+04
165.5,2.070e+03,9.843e+03,1.075e+04,2.266e+04
167.0,2.305e+03,1.153e+04,1.215e+04,2.599e+04
168.5,2.104e+03,1.223e+04,1.157e+04,2.590e+04
170.0,1.811e+03,1.174e+04,1.009e+04,2.364e+04
171.5,1.652e+03,1.051e+04,9.142e+03,2.130e+04
173.0,1.552e+03,8.875e+03,8.259e+03,1.869e+04
174.5,1.557e+03,7.045e+03,7.178e+03,1.578e+04
176.0,1.718e+03,5.240e+03,7.052e+03,1.401e+04
177.5,1.889e+03,4.015e+03,8.094e+03,1.400e+04
179.0,2.038e+03,3.215e+03,8.752e+03,1.400e+04
180.5,1.979e+03,2.629e+03,7.825e+03,1.243e+04
182.0,1.790e+03,1.727e+03,6.608e+03,1.012e+04
183.5,2.159e+03,1.337e+03,7.935e+03,1.143e+04
185.0,2.511e+03,1.312e+03,9.446e+03,1.327e+04
186.5,2.741e+03,1.414e+03,1.049e+04,1.464e+04
188.0,2.762e+03,1.567e+03,1.076e+04,1.509e+04
189.5,2.487e+03,1.598e+03,9.915e+03,1.400e+04
191.0,2.022e+03,1.465e+03,8.324e+03,1.181e+04
192.5,1.733e+03,1.570e+03,7.654e+03,1.096e+04
194.0,1.754e+03,1.815e+03,8.012e+03,1.158e+04
195.5,1.829e+03,1.948e+03,7.954e+03,1.173e+04
197.1,1.865e+03,1.891e+03,7.667e+03,1.142e+04
198.6,1.923e+03,1.858e+03,7.870e+03,1.165e+04
