freq,psd_x,psd_y,psd_z,psd_xyz
99.0,6.504e+02,1.050e+04,6.543e+04,7.658e+04
100.5,3.942e+02,9.963e+03,8.010e+04,9.046e+04
102.0,3.341e+02,1.013e+04,1.045e+05,1.150e+05
103.5,5.292e+02,1.192e+04,1.279e+05,1.403e+05
105.0,1.196e+03,1.409e+04,1.399e+05,1.552e+05
106.5,2.424e+03,1.571e+04,1.449e+05,1.631e+05
108.0,3.839e+03,1.644e+04,1.454e+05,1.657e+05
109.5,5.522e+03,1.684e+04,1.417e+05,1.641e+05
111.0,8.195e+03,1.705e+04,1.349e+05,1.602e+05
112.5,1.162e+04,1.601e+04,1.246e+05,1.522e+05
114.0,1.503e+04,1.460e+04,1.162e+05,1.458e+05
115.5,1.775e+04,1.350e+04,1.084e+05,1.397e+05
117.0,1.897e+04,1.181e+04,9.588e+04,1.267e+05
118.5,1.842e+04,9.645e+03,7.892e+04,1.070e+05
120.0,1.791e+04,7.859e+03,6.417e+04,8.994e+04
121.5,1.839e+04,6.568e+03,5.497e+04,7.993e+04
123.0,1.944e+04,6.178e+03,6.003e+04,8.565e+04
124.5,1.875e+04,6.849e+03,8.212e+04,1.077e+05
126.0,1.580e+04,7.729e+03,1.067e+05,1.303e+05
127.5,1.278e+04,8.618e+03,1.232e+05,1.446e+05
129.0,1.116e+04,9.035e+03,1.231e+05,1.433e+05
130.5,1.064e+04,8.845e+03,1.132e+05,1.327e+05
132.0,9.124e+03,7.886e+03,1.005e+05,1.175e+05
133.5,3.373e+03,3.126e+03,3.963e+04,4.613e+04
135.0,2.348e+02,4.837e+02,6.089e+03,6.808e+03
136.5,1.233e+02,4.438e+02,5.660e+03,6.227e+03
138.0,1.263e+02,4.793e+02,6.359e+03,6.965e+03
139.5,1.508e+02,4.411e+02,6.405e+03,6.997e+03
141.0,1.807e+02,4.336e+02,6.662e+03,7.276e+03
142.6,2.723e+02,4.228e+02,6.767e+03,7.462e+03
144.1,3.861e+02,4.015e+02,6.552e+03,7.339e+03
145.6,3.649e+02,3.672e+02,6.164e+03,6.897e+03
147.1,5.161e+02,3.450e+02,5.989e+03,6.851e+03
148.6,7.442e+02,3.246e+02,6.020e+03,7.089e+03
150.1,6.286e+02,3.147e+02,5.740e+03,6.684e+03
151.6,6.830e+02,3.220e+02,5.828e+03,6.833e+03
153.1,1.053e+03,3.080e+02,5.895e+03,7.256e+03
154.6,1.318e+03,2.650e+02,5.628e+03,7.211e+03
156.1,1.584e+03,2.370e+02,5.371e+03,7.192e+03
157.6,1.859e+03,2.092e+02,5.091e+03,7.159e+03
159.1,1.839e+03,1.667e+02,5.031e+03,7.037e+03
160.6,2.009e+03,1.354e+02,5.204e+03,7.348e+03
162.1,2.647e+03,1.106e+02,5.812e+03,8.569e+03
163.6,3.859e+03,1.003e+02,6.744e+03,1.070e+04
165.1,3.763e+03,9.758e+01,7.453e+03,1.131e+04
166.6,2.754e+03,1.118e+02,7.143e+03,1.001e+04
168.1,1.782e+03,1.258e+02,6.148e+03,8.056e+03
169.6,1.294e+03,1.289e+02,5.880e+03,7.302e+03
171.1,1.205e+03,1.314e+02,5.857e+03,7.193e+03
172.6,1.237e+03,1.382e+02,6.208e+03,7.583e+03
174.1,1.130e+03,1.563e+02,6.332e+03,7.619e+03
175.6,9.357e+02,1.701e+02,6.285e+03,7.390e+03
177.1,1.009e+03,1.860e+02,6.619e+03,7.815e+03
178.6,1.434e+03,2.004e+02,6.957e+03,8.591e+03
180.1,1.378e+03,1.836e+02,7.181e+03,8.743e+03
181.6,8.819e+02,1.494e+02,7.375e+03,8.407e+03
183.1,6.429e+02,1.599e+02,8.241e+03,9.044e+03
184.6,5.813e+02,1.590e+02,8.746e+03,9.486e+03
186.1,6.008e+02,1.432e+02,9.206e+03,9.950e+03
187.6,5.675e+02,1.333e+02,8.972e+03,9.672e+03
189.1,4.835e+02,1.332e+02,9.107e+03,9.723e+03
190.6,4.662e+02,1.247e+02,9.293e+03,9.884e+03
192.1,4.726e+02,1.117e+02,9.402e+03,9.986e+03
193.6,4.524e+02,9.858e+01,9.858e+03,1.041e+04
195.1,4.257e+02,1.011e+02,1.095e+04,1.147e+04
196.6,4.221e+02,9.557e+01,1.174e+04,1.225e+04
198.1,3.605e+02,8.820e+01,1.191e+04,1.236e+04
199.6,2.899e+02,8.200e+01,1.207e+04,1.244e+04
