freq,psd_x,psd_y,psd_z,psd_xyz
85.7,1.484e+04,6.131e+04,9.649e+03,8.580e+04
87.3,2.022e+04,6.598e+04,5.693e+03,9.190e+04
88.8,2.044e+04,5.592e+04,3.059e+03,7.942e+04
90.3,2.563e+04,7.746e+04,3.990e+03,1.071e+05
91.8,3.636e+04,1.017e+05,5.586e+03,1.436e+05
93.3,3.865e+04,9.589e+04,5.704e+03,1.402e+05
94.8,3.771e+04,7.947e+04,4.917e+03,1.221e+05
96.3,3.872e+04,5.563e+04,3.474e+03,9.782e+04
97.8,3.713e+04,4.476e+04,3.595e+03,8.549e+04
99.3,2.018e+04,5.233e+04,4.938e+03,7.744e+04
100.8,8.385e+03,4.912e+04,5.272e+03,6.278e+04
102.3,7.495e+03,4.257e+04,5.835e+03,5.590e+04
103.8,1.081e+04,6.654e+04,9.123e+03,8.647e+04
105.3,1.254e+04,1.444e+05,1.697e+04,1.739e+05
106.8,1.162e+04,2.627e+05,2.813e+04,3.024e+05
108.3,9.254e+03,3.537e+05,3.537e+04,3.983e+05
109.8,7.298e+03,4.201e+05,4.001e+04,4.674e+05
111.3,6.109e+03,4.813e+05,4.434e+04,5.317e+05
112.8,5.268e+03,5.504e+05,4.940e+04,6.050e+05
114.3,5.063e+03,6.103e+05,5.311e+04,6.684e+05
115.8,5.529e+03,6.495e+05,5.468e+04,7.097e+05
117.3,5.668e+03,6.806e+05,5.547e+04,7.418e+05
118.8,5.236e+03,6.894e+05,5.446e+04,7.491e+05
120.4,4.147e+03,6.665e+05,5.140e+04,7.220e+05
121.9,3.087e+03,6.432e+05,4.856e+04,6.948e+05
123.4,1.902e+03,6.177e+05,4.574e+04,6.653e+05
124.9,1.332e+03,5.741e+05,4.114e+04,6.165e+05
126.4,1.554e+03,5.230e+05,3.627e+04,5.609e+05
127.9,1.826e+03,4.741e+05,3.159e+04,5.075e+05
129.4,1.877e+03,4.223e+05,2.638e+04,4.505e+05
130.9,1.917e+03,3.775e+05,2.085e+04,4.003e+05
132.4,1.964e+03,2.959e+05,1.381e+04,3.117e+05
133.9,1.350e+03,8.436e+04,3.517e+03,8.923e+04
135.4,1.259e+03,1.496e+04,5.274e+02,1.675e+04
136.9,1.506e+03,1.378e+04,4.211e+02,1.571e+04
138.4,1.570e+03,1.439e+04,3.734e+02,1.633e+04
139.9,1.594e+03,1.517e+04,3.732e+02,1.714e+04
141.4,1.626e+03,1.588e+04,3.136e+02,1.782e+04
142.9,1.782e+03,1.774e+04,2.970e+02,1.982e+04
144.4,2.354e+03,1.902e+04,3.209e+02,2.170e+04
145.9,2.055e+03,1.937e+04,3.169e+02,2.175e+04
147.4,1.517e+03,2.025e+04,3.698e+02,2.214e+04
148.9,1.323e+03,2.068e+04,4.368e+02,2.244e+04
150.4,1.306e+03,2.107e+04,5.214e+02,2.289e+04
151.9,1.236e+03,2.162e+04,6.266e+02,2.348e+04
153.4,1.225e+03,2.281e+04,7.572e+02,2.480e+04
155.0,1.368e+03,2.350e+04,8.261e+02,2.570e+04
156.5,1.605e+03,2.453e+04,9.579e+02,2.709e+04
158.0,1.776e+03,2.346e+04,1.191e+03,2.643e+04
159.5,1.972e+03,2.085e+04,1.384e+03,2.421e+04
161.0,2.063e+03,1.895e+04,1.436e+03,2.245e+04
162.5,2.194e+03,1.961e+04,1.523e+03,2.332e+04
164.0,2.254e+03,2.039e+04,1.569e+03,2.421e+04
165.5,2.337e+03,2.092e+04,1.701e+03,2.496e+04
167.0,2.661e+03,2.274e+04,1.842e+03,2.725e+04
168.5,2.982e+03,2.461e+04,1.887e+03,2.947e+04
170.0,3.517e+03,2.707e+04,2.002e+03,3.259e+04
171.5,4.446e+03,2.890e+04,2.032e+03,3.538e+04
173.0,5.215e+03,3.090e+04,2.109e+03,3.822e+04
174.5,6.037e+03,3.174e+04,2.072e+03,3.985e+04
176.0,6.824e+03,3.508e+04,2.245e+03,4.415e+04
177.5,7.753e+03,3.872e+04,2.405e+03,4.888e+04
179.0,8.132e+03,4.273e+04,2.588e+03,5.345e+04
180.5,7.465e+03,4.608e+04,2.789e+03,5.634e+04
182.0,7.196e+03,5.021e+04,3.050e+03,6.046e+04
183.5,7.168e+03,5.709e+04,3.447e+03,6.770e+04
185.0,6.894e+03,6.446e+04,3.845e+03,7.519e+04
186.5,6.330e+03,6.597e+04,3.894e+03,7.619e+04
188.0,6.232e+03,6.762e+04,3.945e+03,7.780e+04
189.6,6.055e+03,7.365e+04,4.309e+03,8.402e+04
191.1,5.074e+03,7.504e+04,4.403e+03,8.452e+04
192.6,4.269e+03,7.722e+04,4.550e+03,8.604e+04
194.1,3.882e+03,7.801e+04,4.603e+03,8.650e+04
195.6,3.748e+03,7.724e+04,4.617e+03,8.561e+04
197.1,3.831e+03,7.699e+04,4.578e+03,8.540e+04
198.6,4.390e+03,7.291e+04,4.238e+03,8.153e+04
