freq,psd_x,psd_y,psd_z,psd_xyz
50.6,8.449e+05,1.746e+02,1.474e+03,8.466e+05
52.1,9.896e+05,1.796e+02,1.901e+03,9.916e+05
53.6,1.185e+06,2.219e+02,2.906e+03,1.188e+06
55.1,1.432e+06,2.403e+02,3.096e+03,1.435e+06
56.6,1.783e+06,3.649e+02,3.237e+03,1.786e+06
58.1,2.321e+06,7.085e+02,4.040e+03,2.326e+06
59.6,3.147e+06,1.067e+03,4.493e+03,3.152e+06
61.0,4.301e+06,1.906e+03,7.388e+03,4.310e+06
62.5,6.135e+06,3.228e+03,2.114e+04,6.160e+06
64.0,7.839e+06,3.486e+03,3.414e+04,7.877e+06
65.5,7.787e+06,3.302e+03,4.424e+04,7.834e+06
67.0,6.727e+06,3.309e+03,6.562e+04,6.796e+06
68.5,5.633e+06,5.861e+03,1.003e+05,5.739e+06
70.0,4.441e+06,1.152e+04,9.426e+04,4.547e+06
71.5,3.418e+06,1.589e+04,6.960e+04,3.504e+06
73.0,2.638e+06,1.699e+04,4.975e+04,2.704e+06
74.5,2.047e+06,1.652e+04,3.294e+04,2.097e+06
75.9,1.578e+06,1.579e+04,2.106e+04,1.615e+06
77.4,1.210e+06,1.560e+04,1.433e+04,1.240e+06
78.9,9.335e+05,1.592e+04,9.663e+03,9.591e+05
80.4,7.610e+05,1.528e+04,5.556e+03,7.818e+05
81.9,5.640e+05,1.400e+04,2.654e+03,5.807e+05
83.4,4.505e+05,1.177e+04,9.459e+02,4.632e+05
84.9,4.762e+05,9.514e+03,4.020e+02,4.861e+05
86.4,7.290e+05,8.494e+03,1.615e+03,7.391e+05
87.9,1.082e+06,7.217e+03,3.752e+03,1.093e+06
89.3,1.325e+06,5.772e+03,5.596e+03,1.336e+06
90.8,1.769e+06,5.868e+03,7.855e+03,1.783e+06
92.3,2.062e+06,6.698e+03,8.195e+03,2.077e+06
93.8,2.102e+06,5.889e+03,6.880e+03,2.115e+06
95.3,1.957e+06,4.599e+03,5.652e+03,1.967e+06
96.8,2.040e+06,3.001e+03,6.049e+03,2.049e+06
98.3,2.323e+06,2.094e+03,6.549e+03,2.331e+06
99.8,2.404e+06,1.786e+03,6.182e+03,2.412e+06
101.3,2.233e+06,1.104e+03,6.449e+03,2.240e+06
102.7,1.903e+06,6.339e+02,6.034e+03,1.909e+06
104.2,1.561e+06,7.323e+02,5.469e+03,1.567e+06
105.7,1.365e+06,2.166e+03,5.908e+03,1.373e+06
107.2,1.271e+06,3.304e+03,5.968e+03,1.281e+06
108.7,1.230e+06,3.793e+03,5.062e+03,1.239e+06
110.2,1.181e+06,3.380e+03,4.180e+03,1.188e+06
111.7,1.111e+06,3.529e+03,3.406e+03,1.118e+06
113.2,1.066e+06,4.078e+03,3.085e+03,1.074e+06
114.7,1.037e+06,4.202e+03,3.069e+03,1.044e+06
116.1,9.950e+05,4.037e+03,3.117e+03,1.002e+06
117.6,9.711e+05,2.694e+03,3.274e+03,9.771e+05
119.1,9.888e+05,2.550e+03,4.267e+03,9.956e+05
120.6,9.745e+05,3.212e+03,5.433e+03,9.831e+05
122.1,9.469e+05,4.054e+03,6.773e+03,9.577e+05
123.6,9.125e+05,5.652e+03,8.125e+03,9.263e+05
125.1,8.496e+05,7.774e+03,9.016e+03,8.664e+05
126.6,7.702e+05,1.048e+04,9.554e+03,7.902e+05
128.1,6.944e+05,1.358e+04,9.770e+03,7.178e+05
129.5,6.375e+05,1.745e+04,1.006e+04,6.650e+05
131.0,5.903e+05,2.097e+04,9.367e+03,6.206e+05
132.5,4.249e+05,1.655e+04,6.019e+03,4.474e+05
134.0,8.501e+04,7.124e+03,1.778e+03,9.391e+04
135.5,1.300e+04,5.951e+03,1.174e+03,2.012e+04
137.0,1.240e+04,5.618e+03,1.180e+03,1.920e+04
138.5,1.208e+04,7.326e+03,1.773e+03,2.118e+04
140.0,1.179e+04,7.267e+03,1.819e+03,2.087e+04
141.5,1.162e+04,6.267e+03,1.396e+03,1.928e+04
142.9,1.158e+04,5.426e+03,1.058e+03,1.806e+04
144.4,1.158e+04,4.669e+03,8.346e+02,1.709e+04
145.9,1.146e+04,3.981e+03,6.760e+02,1.611e+04
147.4,1.143e+04,3.328e+03,5.535e+02,1.532e+04
148.9,1.111e+04,2.600e+03,4.308e+02,1.414e+04
150.4,1.088e+04,2.100e+03,3.409e+02,1.332e+04
151.9,1.058e+04,1.765e+03,2.898e+02,1.263e+04
153.4,1.048e+04,1.554e+03,2.600e+02,1.229e+04
154.9,1.009e+04,1.408e+03,2.458e+02,1.174e+04
156.3,9.621e+03,1.435e+03,2.371e+02,1.129e+04
157.8,9.216e+03,2.450e+03,3.233e+02,1.199e+04
159.3,9.033e+03,5.258e+03,6.048e+02,1.490e+04
160.8,8.849e+03,5.998e+03,7.049e+02,1.555e+04
162.3,8.200e+03,2.997e+03,3.802e+02,1.158e+04
163.8,7.679e+03,1.320e+03,1.856e+02,9.185e+03
165.3,7.738e+03,1.479e+03,1.847e+02,9.402e+03
166.8,7.501e+03,1.746e+03,2.009e+02,9.447e+03
168.3,7.307e+03,1.533e+03,1.806e+02,9.021e+03
169.7,7.423e+03,1.532e+03,1.788e+02,9.134e+03
171.2,7.586e+03,1.544e+03,1.995e+02,9.330e+03
172.7,7.578e+03,1.581e+03,2.260e+02,9.385e+03
174.2,7.444e+03,1.365e+03,2.191e+02,9.028e+03
175.7,7.464e+03,1.051e+03,1.621e+02,8.677e+03
177.2,7.254e+03,1.167e+03,1.137e+02,8.535e+03
178.7,6.953e+03,1.175e+03,1.118e+02,8.240e+03
180.2,7.146e+03,1.231e+03,1.400e+02,8.517e+03
181.7,7.087e+03,2.026e+03,2.182e+02,9.331e+03
183.1,7.536e+03,2.704e+03,2.908e+02,1.053e+04
184.6,7.974e+03,1.930e+03,2.795e+02,1.018e+04
186.1,7.454e+03,2.471e+03,3.159e+02,1.024e+04
187.6,7.514e+03,5.878e+03,5.676e+02,1.396e+04
189.1,7.786e+03,1.398e+04,1.070e+03,2.284e+04
190.6,8.333e+03,2.787e+04,1.747e+03,3.795e+04
192.1,7.815e+03,3.749e+04,2.148e+03,4.745e+04
193.6,5.244e+03,1.476e+04,9.286e+02,2.093e+04
195.1,3.704e+03,4.204e+03,4.109e+02,8.319e+03
196.6,3.230e+03,3.693e+03,3.713e+02,7.295e+03
198.0,2.728e+03,3.348e+03,3.417e+02,6.417e+03
199.5,2.201e+03,2.959e+03,2.758e+02,5.436e+03
