freq,psd_x,psd_y,psd_z,psd_xyz
107.6,4.476e+05,5.645e+03,2.569e+03,4.558e+05
109.1,3.876e+05,6.826e+03,3.299e+03,3.977e+05
110.6,3.411e+05,7.156e+03,3.433e+03,3.516e+05
112.1,3.010e+05,6.762e+03,3.040e+03,3.108e+05
113.5,2.685e+05,6.214e+03,2.449e+03,2.772e+05
115.0,2.544e+05,6.524e+03,2.159e+03,2.630e+05
116.5,2.612e+05,8.626e+03,2.720e+03,2.726e+05
118.0,2.790e+05,1.241e+04,3.744e+03,2.952e+05
119.4,2.972e+05,2.162e+04,6.458e+03,3.253e+05
120.9,3.072e+05,3.194e+04,9.461e+03,3.486e+05
122.4,3.152e+05,3.850e+04,1.076e+04,3.644e+05
123.9,2.981e+05,3.873e+04,1.031e+04,3.471e+05
125.3,2.724e+05,3.543e+04,9.136e+03,3.169e+05
126.8,2.494e+05,3.016e+04,7.635e+03,2.872e+05
128.3,2.312e+05,2.560e+04,6.413e+03,2.632e+05
129.8,2.197e+05,2.036e+04,5.203e+03,2.452e+05
131.2,2.145e+05,1.327e+04,3.813e+03,2.316e+05
132.7,1.452e+05,7.021e+03,2.124e+03,1.544e+05
134.2,2.622e+04,2.792e+03,5.824e+02,2.959e+04
135.7,6.974e+03,1.865e+03,2.968e+02,9.136e+03
137.1,6.952e+03,1.813e+03,2.668e+02,9.032e+03
138.6,7.072e+03,1.828e+03,2.463e+02,9.146e+03
140.1,7.057e+03,2.006e+03,2.547e+02,9.317e+03
141.6,6.655e+03,2.327e+03,2.710e+02,9.252e+03
143.0,6.271e+03,2.643e+03,2.860e+02,9.200e+03
144.5,5.685e+03,2.905e+03,3.053e+02,8.896e+03
146.0,5.089e+03,3.104e+03,3.132e+02,8.506e+03
147.5,5.094e+03,3.258e+03,3.186e+02,8.671e+03
148.9,6.258e+03,3.236e+03,3.085e+02,9.802e+03
150.4,9.234e+03,3.158e+03,2.994e+02,1.269e+04
151.9,1.383e+04,3.170e+03,2.836e+02,1.728e+04
153.3,2.098e+04,3.286e+03,2.729e+02,2.454e+04
154.8,2.932e+04,3.230e+03,2.567e+02,3.280e+04
156.3,3.829e+04,2.992e+03,2.230e+02,4.151e+04
157.8,4.911e+04,2.835e+03,1.820e+02,5.213e+04
159.2,6.105e+04,2.593e+03,1.614e+02,6.381e+04
160.7,6.938e+04,2.164e+03,1.313e+02,7.167e+04
162.2,7.702e+04,1.712e+03,1.122e+02,7.885e+04
163.7,8.134e+04,1.377e+03,9.903e+01,8.282e+04
165.1,8.268e+04,1.360e+03,1.058e+02,8.414e+04
166.6,7.884e+04,1.369e+03,1.111e+02,8.032e+04
168.1,7.499e+04,9.526e+02,9.774e+01,7.604e+04
169.6,6.918e+04,7.423e+02,9.695e+01,7.002e+04
171.0,6.530e+04,8.568e+02,9.810e+01,6.625e+04
172.5,5.941e+04,1.188e+03,1.077e+02,6.070e+04
174.0,5.102e+04,1.692e+03,1.017e+02,5.281e+04
175.5,4.132e+04,2.453e+03,9.245e+01,4.386e+04
176.9,3.354e+04,2.663e+03,8.946e+01,3.629e+04
178.4,2.622e+04,2.957e+03,1.121e+02,2.929e+04
179.9,2.022e+04,3.489e+03,1.384e+02,2.384e+04
181.4,1.653e+04,3.431e+03,1.435e+02,2.011e+04
182.8,1.374e+04,3.055e+03,1.370e+02,1.693e+04
184.3,1.091e+04,2.831e+03,1.326e+02,1.388e+04
185.8,9.117e+03,2.438e+03,1.239e+02,1.168e+04
187.3,9.062e+03,2.119e+03,1.310e+02,1.131e+04
188.7,8.020e+03,3.996e+03,1.999e+02,1.222e+04
190.2,4.821e+03,5.365e+03,2.565e+02,1.044e+04
191.7,5.449e+03,4.732e+03,2.319e+02,1.041e+04
193.2,9.544e+03,3.739e+03,2.051e+02,1.349e+04
194.6,6.232e+03,2.565e+03,1.484e+02,8.946e+03
196.1,3.660e+03,2.864e+03,1.196e+02,6.644e+03
197.6,3.495e+03,3.295e+03,1.109e+02,6.902e+03
199.1,3.403e+03,3.636e+03,9.884e+01,7.138e+03
