freq,psd_x,psd_y,psd_z,psd_xyz
62.3,3.241e+02,7.752e+05,3.617e+04,8.117e+05
63.8,3.133e+02,7.107e+05,3.728e+04,7.483e+05
65.3,4.072e+02,6.378e+05,4.434e+04,6.825e+05
66.8,1.064e+03,5.948e+05,4.504e+04,6.409e+05
68.3,2.080e+03,5.668e+05,3.133e+04,6.002e+05
69.8,3.731e+03,5.126e+05,1.982e+04,5.362e+05
71.2,5.984e+03,4.133e+05,3.478e+04,4.540e+05
72.7,6.761e+03,3.227e+05,6.966e+04,3.991e+05
74.2,7.265e+03,2.693e+05,8.771e+04,3.643e+05
75.7,1.293e+04,2.262e+05,9.339e+04,3.325e+05
77.2,1.926e+04,1.935e+05,9.277e+04,3.055e+05
78.7,1.677e+04,1.825e+05,9.304e+04,2.923e+05
80.1,1.890e+04,2.150e+05,9.632e+04,3.302e+05
81.6,2.374e+04,2.720e+05,8.573e+04,3.815e+05
83.1,2.160e+04,3.052e+05,6.498e+04,3.917e+05
84.6,1.839e+04,3.004e+05,4.110e+04,3.599e+05
86.1,1.612e+04,2.618e+05,2.047e+04,2.984e+05
87.6,1.194e+04,2.012e+05,8.420e+03,2.216e+05
89.1,6.657e+03,1.555e+05,4.576e+03,1.667e+05
90.5,5.479e+03,1.417e+05,4.049e+03,1.513e+05
92.0,5.356e+03,1.392e+05,3.894e+03,1.485e+05
93.5,5.020e+03,1.438e+05,4.021e+03,1.529e+05
95.0,5.994e+03,1.278e+05,4.021e+03,1.378e+05
96.5,6.996e+03,1.027e+05,3.774e+03,1.135e+05
98.0,1.093e+04,7.636e+04,3.278e+03,9.057e+04
99.4,1.972e+04,8.787e+04,4.641e+03,1.122e+05
100.9,2.634e+04,9.617e+04,7.056e+03,1.296e+05
102.4,2.694e+04,8.505e+04,8.159e+03,1.202e+05
103.9,2.507e+04,7.104e+04,8.058e+03,1.042e+05
105.4,1.958e+04,5.665e+04,8.995e+03,8.523e+04
106.9,1.229e+04,5.339e+04,1.299e+04,7.867e+04
108.3,1.028e+04,5.955e+04,1.689e+04,8.671e+04
109.8,8.763e+03,7.317e+04,2.161e+04,1.035e+05
111.3,7.332e+03,1.082e+05,2.935e+04,1.449e+05
112.8,6.777e+03,2.042e+05,4.537e+04,2.563e+05
114.3,6.891e+03,4.173e+05,7.321e+04,4.974e+05
115.8,6.678e+03,7.072e+05,1.018e+05,8.157e+05
117.3,6.231e+03,9.216e+05,1.150e+05,1.043e+06
118.7,5.273e+03,1.011e+06,1.136e+05,1.130e+06
120.2,4.443e+03,1.039e+06,1.073e+05,1.150e+06
121.7,3.710e+03,1.059e+06,1.017e+05,1.164e+06
123.2,2.489e+03,1.052e+06,9.532e+04,1.150e+06
124.7,3.888e+03,9.997e+05,8.521e+04,1.089e+06
126.2,6.686e+03,9.468e+05,7.541e+04,1.029e+06
127.6,8.122e+03,9.004e+05,6.686e+04,9.754e+05
129.1,9.731e+03,8.545e+05,5.826e+04,9.225e+05
130.6,1.097e+04,8.052e+05,5.014e+04,8.663e+05
132.1,9.039e+03,6.969e+05,4.026e+04,7.462e+05
133.6,4.684e+03,2.692e+05,1.544e+04,2.893e+05
135.1,2.527e+03,4.063e+04,2.743e+03,4.590e+04
136.5,2.632e+03,3.173e+04,1.856e+03,3.622e+04
138.0,1.992e+03,2.899e+04,1.460e+03,3.244e+04
139.5,1.462e+03,3.630e+04,1.893e+03,3.966e+04
141.0,1.756e+03,4.592e+04,2.562e+03,5.024e+04
142.5,2.308e+03,5.521e+04,3.160e+03,6.068e+04
144.0,2.939e+03,5.688e+04,3.215e+03,6.303e+04
145.5,2.608e+03,5.626e+04,3.188e+03,6.205e+04
146.9,2.395e+03,5.463e+04,3.108e+03,6.013e+04
148.4,1.930e+03,5.114e+04,3.052e+03,5.612e+04
149.9,1.377e+03,4.762e+04,2.747e+03,5.174e+04
151.4,1.029e+03,5.210e+04,2.874e+03,5.600e+04
152.9,1.077e+03,5.452e+04,2.834e+03,5.843e+04
154.4,1.211e+03,5.566e+04,2.828e+03,5.970e+04
155.8,1.431e+03,5.711e+04,2.794e+03,6.133e+04
157.3,1.759e+03,6.190e+04,2.984e+03,6.664e+04
158.8,2.033e+03,6.699e+04,3.161e+03,7.218e+04
160.3,1.824e+03,6.604e+04,3.051e+03,7.091e+04
161.8,1.462e+03,6.901e+04,3.183e+03,7.365e+04
163.3,1.341e+03,6.926e+04,3.235e+03,7.384e+04
164.7,1.452e+03,6.921e+04,3.274e+03,7.393e+04
166.2,1.584e+03,6.649e+04,3.138e+03,7.122e+04
167.7,1.565e+03,6.322e+04,2.963e+03,6.775e+04
169.2,1.512e+03,6.046e+04,2.786e+03,6.476e+04
170.7,1.375e+03,5.928e+04,2.686e+03,6.334e+04
172.2,1.185e+03,5.671e+04,2.549e+03,6.044e+04
173.7,1.124e+03,5.546e+04,2.425e+03,5.901e+04
175.1,9.133e+02,5.648e+04,2.479e+03,5.987e+04
176.6,7.472e+02,5.758e+04,2.519e+03,6.085e+04
178.1,7.906e+02,5.790e+04,2.458e+03,6.115e+04
179.6,9.262e+02,5.810e+04,2.391e+03,6.141e+04
181.1,1.456e+03,6.020e+04,2.424e+03,6.408e+04
182.6,2.518e+03,6.058e+04,2.409e+03,6.551e+04
184.0,2.957e+03,6.016e+04,2.382e+03,6.550e+04
185.5,1.991e+03,6.021e+04,2.366e+03,6.457e+04
187.0,8.656e+02,5.902e+04,2.246e+03,6.213e+04
188.5,8.048e+02,6.139e+04,2.301e+03,6.449e+04
190.0,8.752e+02,6.264e+04,2.338e+03,6.585e+04
191.5,9.409e+02,6.292e+04,2.351e+03,6.622e+04
192.9,1.110e+03,6.377e+04,2.378e+03,6.726e+04
194.4,1.277e+03,6.540e+04,2.428e+03,6.911e+04
195.9,1.288e+03,7.268e+04,2.675e+03,7.664e+04
197.4,1.933e+03,8.062e+04,2.930e+03,8.548e+04
198.9,2.580e+03,7.881e+04,2.752e+03,8.414e+04
