freq,psd_x,psd_y,psd_z,psd_xyz
138.1,3.985e+03,1.712e+04,1.598e+03,2.271e+04
139.6,3.932e+03,1.435e+04,1.188e+03,1.947e+04
141.1,3.897e+03,1.528e+04,1.158e+03,2.034e+04
142.5,3.970e+03,1.661e+04,1.135e+03,2.172e+04
144.0,3.972e+03,1.819e+04,1.266e+03,2.342e+04
145.5,4.051e+03,2.170e+04,1.549e+03,2.730e+04
147.0,4.064e+03,2.550e+04,1.833e+03,3.139e+04
148.5,4.100e+03,2.575e+04,1.822e+03,3.167e+04
150.0,4.239e+03,2.642e+04,1.804e+03,3.247e+04
151.5,4.246e+03,2.689e+04,1.805e+03,3.294e+04
152.9,4.410e+03,2.654e+04,1.808e+03,3.275e+04
154.4,4.629e+03,2.683e+04,1.880e+03,3.334e+04
155.9,4.816e+03,2.691e+04,1.787e+03,3.351e+04
157.4,4.902e+03,2.656e+04,1.592e+03,3.305e+04
158.9,4.815e+03,2.649e+04,1.526e+03,3.283e+04
160.4,4.578e+03,2.606e+04,1.569e+03,3.220e+04
161.8,4.586e+03,2.782e+04,1.715e+03,3.412e+04
163.3,4.674e+03,3.006e+04,1.790e+03,3.652e+04
164.8,4.537e+03,3.004e+04,1.744e+03,3.632e+04
166.3,4.275e+03,3.054e+04,1.758e+03,3.658e+04
167.8,3.883e+03,3.213e+04,1.900e+03,3.791e+04
169.3,3.461e+03,3.383e+04,2.097e+03,3.939e+04
170.8,3.450e+03,3.392e+04,2.081e+03,3.945e+04
172.2,3.578e+03,3.119e+04,1.845e+03,3.661e+04
173.7,3.853e+03,3.058e+04,1.771e+03,3.620e+04
175.2,4.866e+03,3.231e+04,1.869e+03,3.904e+04
176.7,5.117e+03,3.190e+04,1.811e+03,3.883e+04
178.2,4.092e+03,2.889e+04,1.579e+03,3.456e+04
179.7,4.287e+03,2.900e+04,1.585e+03,3.487e+04
181.1,4.340e+03,3.050e+04,1.639e+03,3.648e+04
182.6,4.563e+03,3.090e+04,1.660e+03,3.713e+04
184.1,4.833e+03,3.114e+04,1.660e+03,3.763e+04
185.6,4.706e+03,3.135e+04,1.626e+03,3.768e+04
187.1,4.462e+03,3.184e+04,1.604e+03,3.791e+04
188.6,4.285e+03,3.480e+04,1.737e+03,4.082e+04
190.1,4.283e+03,3.648e+04,1.782e+03,4.254e+04
191.5,4.272e+03,3.910e+04,1.844e+03,4.521e+04
193.0,4.364e+03,4.243e+04,1.951e+03,4.875e+04
194.5,4.396e+03,4.362e+04,2.039e+03,5.005e+04
196.0,4.456e+03,4.632e+04,2.180e+03,5.295e+04
197.5,4.229e+03,4.876e+04,2.318e+03,5.531e+04
199.0,3.792e+03,5.196e+04,2.470e+03,5.822e+04
