freq,psd_x,psd_y,psd_z,psd_xyz
110.6,5.222e+04,1.905e+05,4.939e+04,2.921e+05
112.0,5.627e+04,1.749e+05,4.286e+04,2.741e+05
113.5,5.747e+04,1.588e+05,3.597e+04,2.522e+05
115.0,4.939e+04,1.402e+05,2.927e+04,2.189e+05
116.5,3.958e+04,1.163e+05,2.161e+04,1.775e+05
117.9,3.415e+04,9.242e+04,1.486e+04,1.414e+05
119.4,3.247e+04,6.502e+04,8.571e+03,1.061e+05
120.9,3.342e+04,4.392e+04,4.804e+03,8.214e+04
122.4,3.722e+04,4.154e+04,5.214e+03,8.397e+04
123.8,4.003e+04,5.382e+04,8.103e+03,1.020e+05
125.3,3.931e+04,7.842e+04,1.261e+04,1.303e+05
126.8,3.601e+04,1.083e+05,1.752e+04,1.618e+05
128.3,3.057e+04,1.255e+05,2.011e+04,1.762e+05
129.7,2.750e+04,1.330e+05,2.066e+04,1.812e+05
131.2,2.531e+04,1.353e+05,2.011e+04,1.807e+05
132.7,1.847e+04,9.664e+04,1.391e+04,1.290e+05
134.1,7.062e+03,2.277e+04,3.204e+03,3.304e+04
135.6,4.564e+03,8.835e+03,1.191e+03,1.459e+04
137.1,4.337e+03,9.040e+03,1.112e+03,1.449e+04
138.6,3.321e+03,9.040e+03,1.084e+03,1.345e+04
140.0,2.823e+03,7.258e+03,8.297e+02,1.091e+04
141.5,3.717e+03,5.701e+03,6.345e+02,1.005e+04
143.0,3.998e+03,6.013e+03,6.517e+02,1.066e+04
144.5,5.251e+03,6.136e+03,6.508e+02,1.204e+04
145.9,6.149e+03,7.055e+03,7.040e+02,1.391e+04
147.4,6.157e+03,9.153e+03,9.028e+02,1.621e+04
148.9,7.944e+03,1.085e+04,1.103e+03,1.990e+04
150.4,1.074e+04,1.141e+04,1.123e+03,2.327e+04
151.8,1.470e+04,1.286e+04,1.178e+03,2.873e+04
153.3,1.071e+04,1.461e+04,1.223e+03,2.654e+04
154.8,6.303e+03,1.544e+04,1.213e+03,2.295e+04
156.3,9.545e+03,1.662e+04,1.188e+03,2.736e+04
157.7,1.039e+04,1.330e+04,9.450e+02,2.463e+04
159.2,7.216e+03,1.048e+04,7.835e+02,1.848e+04
160.7,7.052e+03,1.091e+04,7.770e+02,1.874e+04
162.2,9.201e+03,1.194e+04,7.515e+02,2.189e+04
163.6,1.220e+04,1.259e+04,7.249e+02,2.551e+04
165.1,1.706e+04,1.218e+04,6.977e+02,2.993e+04
166.6,2.156e+04,1.205e+04,6.956e+02,3.431e+04
168.1,2.875e+04,1.236e+04,7.097e+02,4.182e+04
169.5,3.624e+04,1.254e+04,7.037e+02,4.948e+04
171.0,3.556e+04,1.254e+04,6.745e+02,4.877e+04
172.5,3.932e+04,1.309e+04,7.087e+02,5.313e+04
174.0,4.032e+04,1.309e+04,7.338e+02,5.414e+04
175.4,3.879e+04,1.350e+04,7.416e+02,5.304e+04
176.9,3.734e+04,1.391e+04,7.381e+02,5.199e+04
178.4,3.236e+04,1.427e+04,6.985e+02,4.734e+04
179.8,2.739e+04,1.503e+04,6.785e+02,4.310e+04
181.3,2.595e+04,1.702e+04,7.486e+02,4.372e+04
182.8,2.246e+04,1.801e+04,7.965e+02,4.128e+04
184.3,1.642e+04,1.667e+04,7.725e+02,3.386e+04
185.7,1.210e+04,1.505e+04,6.999e+02,2.785e+04
187.2,1.077e+04,1.421e+04,6.655e+02,2.565e+04
188.7,1.011e+04,1.454e+04,7.128e+02,2.537e+04
190.2,1.054e+04,1.560e+04,7.391e+02,2.688e+04
191.6,8.579e+03,1.720e+04,7.472e+02,2.653e+04
193.1,6.469e+03,1.883e+04,7.485e+02,2.605e+04
194.6,5.337e+03,2.059e+04,7.816e+02,2.671e+04
196.1,4.756e+03,2.313e+04,8.226e+02,2.871e+04
197.5,4.270e+03,2.446e+04,8.432e+02,2.957e+04
199.0,3.407e+03,2.535e+04,9.317e+02,2.969e+04
