freq,psd_x,psd_y,psd_z,psd_xyz
162.4,5.730e+03,5.816e+03,2.210e+02,1.177e+04
163.9,7.014e+03,1.108e+04,2.389e+02,1.833e+04
165.5,7.985e+03,1.786e+04,3.965e+02,2.624e+04
167.0,8.481e+03,2.492e+04,6.851e+02,3.409e+04
168.5,5.324e+03,1.826e+04,7.263e+02,2.431e+04
170.0,3.110e+03,1.294e+04,7.841e+02,1.683e+04
171.5,3.594e+03,1.306e+04,1.036e+03,1.769e+04
173.0,6.430e+03,7.209e+03,7.304e+02,1.437e+04
174.5,9.072e+03,7.244e+03,6.988e+02,1.701e+04
176.0,8.614e+03,8.237e+03,7.756e+02,1.763e+04
177.5,9.305e+03,9.176e+03,9.190e+02,1.940e+04
179.0,1.001e+04,8.846e+03,9.448e+02,1.980e+04
180.5,8.967e+03,7.702e+03,8.545e+02,1.752e+04
182.0,7.025e+03,1.013e+04,9.606e+02,1.812e+04
183.5,8.529e+03,1.222e+04,9.906e+02,2.174e+04
185.0,1.130e+04,1.888e+04,1.066e+03,3.126e+04
186.5,1.199e+04,2.936e+04,1.435e+03,4.278e+04
188.0,5.144e+03,1.125e+04,9.051e+02,1.729e+04
189.5,2.465e+03,5.652e+03,6.645e+02,8.781e+03
191.0,1.760e+03,6.675e+03,6.668e+02,9.102e+03
192.5,1.142e+03,7.140e+03,6.594e+02,8.941e+03
194.0,8.114e+02,6.758e+03,5.627e+02,8.132e+03
195.5,1.255e+03,7.697e+03,6.262e+02,9.578e+03
197.0,1.640e+03,8.327e+03,6.729e+02,1.064e+04
198.5,2.507e+03,7.707e+03,6.014e+02,1.081e+04
